Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,date_parsed
3/20/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-20
3/21/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-21
3/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-22
3/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-25
3/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-26
3/27/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-27
3/28/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-28
3/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-03-29
4/1/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-01
4/2/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-02
4/3/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-03
4/4/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-04
4/5/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-05
4/8/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-08
4/9/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-09
4/11/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-11
4/12/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-12
4/15/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-15
4/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-16
4/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-17
4/18/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-18
4/19/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-19
4/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-22
4/23/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-23
4/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-25
4/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-26
4/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-29
4/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-04-30
5/2/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-02
5/7/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-07
5/9/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-09
5/10/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-10
5/13/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-13
5/14/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-14
5/15/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-15
5/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-16
5/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-17
5/20/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-20
5/21/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-21
5/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-22
5/23/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-23
5/27/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-27
5/28/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-28
5/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-29
5/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-30
5/31/2024,158.00,/,/,158.00,0.00,0,0,0,2024-05-31
6/3/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-03
6/4/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-04
6/5/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-05
6/6/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-06
6/7/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-07
6/10/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-10
6/11/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-11
6/12/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-12
6/13/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-13
6/14/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-14
6/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-17
6/18/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-18
6/19/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-19
6/20/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-20
6/24/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-24
6/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-25
6/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-26
6/27/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-27
6/28/2024,158.00,/,/,158.00,0.00,0,0,0,2024-06-28
7/1/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-01
7/2/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-02
7/3/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-03
7/4/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-04
7/5/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-05
7/8/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-08
7/9/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-09
7/10/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-10
7/11/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-11
7/12/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-12
7/15/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-15
7/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-16
7/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-17
7/18/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-18
7/19/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-19
7/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-22
7/23/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-23
7/24/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-24
7/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-25
7/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-26
7/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-29
7/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-30
7/31/2024,158.00,/,/,158.00,0.00,0,0,0,2024-07-31
8/1/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-01
8/5/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-05
8/6/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-06
8/7/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-07
8/8/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-08
8/9/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-09
8/12/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-12
8/13/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-13
8/14/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-14
8/15/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-15
8/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-16
8/19/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-19
8/20/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-20
8/21/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-21
8/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-22
8/23/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-23
8/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-26
8/27/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-27
8/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-29
8/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-08-30
9/2/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-02
9/3/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-03
9/4/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-04
9/5/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-05
9/6/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-06
9/10/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-10
9/11/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-11
9/12/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-12
9/13/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-13
9/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-16
9/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-17
9/18/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-18
9/19/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-19
9/20/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-20
9/23/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-23
9/24/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-24
9/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-25
9/26/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-26
9/27/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-27
9/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-09-30
10/1/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-01
10/2/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-02
10/3/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-03
10/4/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-04
10/7/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-07
10/8/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-08
10/9/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-09
10/10/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-10
10/14/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-14
10/15/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-15
10/16/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-16
10/17/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-17
10/18/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-18
10/21/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-21
10/22/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-22
10/24/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-24
10/25/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-25
10/28/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-28
10/29/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-29
10/30/2024,158.00,/,/,158.00,0.00,0,0,0,2024-10-30
